CutterMasterID,CutterMasterCode,CutterMasterName,DesignMasterID,CustomerID,TrayID,Status,CreatedAt,UpdatedAt,Notes,UpdatedBy
662,KSP010-CID-911,KSP-010,1177,199,1005,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=911,
663,ADV007-CID-912,ADV-007,129,110,3850,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=912,
664,ADV014-CID-913,ADV-014,132,110,3852,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=913,
665,YCM042-CID-914,YCM-042,3278,230,2720,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=914,
666,AMP-CID-915,AMP,313,,3873,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=915,
667,SNT004-CID-916,SNT-004,2227,74,1836,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=916,
668,SK037-CID-917,SK-037,2118,65,1772,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=917,
669,KRE037T-CID-918,KRE-037T,1139,196,980,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=918,
670,GMY036-CID-919,GMY-036,628,157,3905,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=919,
671,NRK024-CID-920,NRK-024,1773,26,1476,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=920,
672,KDS026-CID-921,KDS-026,958,248,3937,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=921,
673,SK039R-CID-922,SK-039R,2119,65,4126,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=922,
674,SMK094-CID-923,SMK-094,2177,71,1803,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=923,
675,KRE045-CID-924,KRE-045,1145,196,3961,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=924,
676,ADY064-CID-925,ADY-064,157,111,102,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=925,
677,SJK004-CID-926,SJK-004,2091,281,1747,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=926,
678,RYK002-CID-927,RYK-002,2007,51,4113,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=927,
679,ORM002-CID-928,ORM-002,1911,40,1595,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=928,
680,SJI010-CID-929,SJI-010,2078,63,1738,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=929,
681,HIN001-CID-930,HIN-001,646,161,549,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=930,
682,DIC106-CID-931,DIC-105,528,141,361,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=931,
683,KKC001-CID-932,KKC-001,1060,291,914,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=932,
684,ORM005-CID-933,ORM-005,1914,40,1598,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=933,
685,TIH016-CID-934,TIH-016,3074,95,2530,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=934,
686,TKD007-CID-935,TKD-007,3098,96,2563,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=935,
687,MMT006-CID-936,MMT-006,1445,218,1229,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=936,
688,ADY097-CID-937,ADY-097,187,111,123,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=937,
689,COT003B-CID-938,COT-003B,428,136,269,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=938,
690,SMK186-CID-939,SMK-186,2200,71,4166,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=939,
691,SJK005-CID-940,SJK-005,2092,281,1748,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=940,
692,OOT003-CID-941,OOT-003,1874,38,1567,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=941,
693,MMT005-CID-942,MMT-005,1444,9,1228,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=942,
694,OOT004AB-CID-943,OOT-004AB,1875,38,4098,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=943,
695,FDK005-CID-944,FDK-005,275,153,498,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=944,
696,OOT021-CID-945,OOT-021,1888,38,4100,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=945,
697,AAT005-CID-946,AAT-005,122,109,78,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=946,
698,IWD001-CID-947,IWD-001,697,176,596,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=947,
699,OMG005-CID-948,OMG-005,1869,36,1563,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=948,
700,TE79369933-CID-949,TE-7-936993-3,2943,93,4302,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=949,
701,KWE001-CID-950,KWE-001,1367,202,1159,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=950,
702,MMT001-CID-951,MMT-001,1440,218,1224,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=951,
703,GMY004-CID-952,GMY-004,623,157,516,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=952,
704,OOT022-CID-953,OOT-022,1889,38,1575,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=953,
705,OOT043-CID-955,OOT-043,1909,38,1593,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=955,
706,TE24232521-CID-956,TE-2423252-1,2679,93,11,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=956,
707,JAE180-CID-957,JAE-180,803,177,682,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=957,
708,JAE146-CID-959,JAE-146,778,177,3927,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=959,
709,NHK001-CID-962,NHK-001,1695,21,4061,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=962,
710,TIH011-CID-963,TIH-011,3069,95,2525,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=963,
711,TNX004-CID-964,TNX-004,3153,102,2607,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=964,
712,OOT022-CID-965,OOT-022,1889,38,1575,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=965,
713,JAE191-CID-966,JAE-191,814,177,692,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=966,
714,SPJ046-CID-967,SPJ-046,2246,77,1850,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=967,
715,KGP001-CID-968,KGP-001,1045,186,908,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=968,
716,JAE223-CID-969,JAE-223,841,177,716,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=969,
717,NHK009-CID-970,NHK-009,1699,21,4062,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=970,
718,ASH002-CID-971,ASH-002,359,123,206,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=971,
719,KDS116-CID-972,KDS-116,1015,248,879,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=972,
720,ATS002-CID-973,ATS-002,368,125,3879,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=973,
721,ADY062-CID-974,ADY-062,155,111,100,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=974,
722,YSDH-CID-975,YSD-H,4239,,,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=975,
723,SMK025-CID-976,SMK-025,2167,71,4142,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=976,
724,KSPInline-CID-977,KSP-Inline,1359,199,4007,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=977,
725,SMK183-CID-978,SMK-183,2197,71,1810,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=978,
726,TE014-CID-979,TE-014,2485,93,2059,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=979,
727,TE71292-CID-980,TE-7-129-2,2929,93,2410,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=980,
728,ODS051-CID-981,ODS-051,1847,32,1543,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=981,
729,TIH013-CID-982,TIH-013,3071,95,2527,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=982,
730,ODS044-CID-983,ODS-044,1844,32,4096,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=983,
731,TSP003-CID-984,TSP-003,3201,219,2653,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=984,
732,ASH004-CID-985,ASH-004,361,123,208,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=985,
733,MZT128-CID-986,MZT-128,1611,12,1349,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=986,
734,SMK203-CID-987,SMK-203,2206,71,1816,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=987,
735,THP007-CID-988,THP-007,3056,94,2516,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=988,
736,YSDG0351-CID-989,YSD-G-035-1,3419,108,2832,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=989,
737,SRI002-CID-990,SRI-002,2254,79,1857,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=990,
738,YSDZ1001-CID-991,YSD-Z-100-1,3459,108,2850,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=991,
739,TNX004-CID-992,TNX-004,3153,102,2607,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=992,
740,JAE251-CID-993,JAE-251,866,177,741,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=993,
741,NSM002-CID-994,NSM-002,1808,29,1509,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=994,
742,TE31616-CID-995,TE-3-161-6,2779,93,2283,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=995,
743,TE50520-CID-996,TE-5-052-0,2835,93,2334,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=996,
744,HAK001-CID-997,HAK-001,644,159,547,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=997,
745,Other-CID-999,Other,1937,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=999,
746,STF009-CID-1001,STF-009,2355,83,1940,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1001,
747,YPK-CID-1003,YPK,3365,339,4376,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1003,
748,Other-CID-1004,Other,1937,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1004,
749,JAE220-CID-1006,JAE-220,838,177,713,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1006,
750,ATS020-CID-1009,ATS-020,381,125,226,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1009,
751,ATS021-CID-1010,ATS-021,382,125,227,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1010,
752,TE47209998-CID-1011,TE-4-720999-8,2834,93,4279,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1011,
753,TE10248-CID-1012,TE-1-024-8,2531,93,4201,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1012,
754,TE10559-CID-1013,TE-1-055-9,2532,93,2101,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1013,
755,TE50521-CID-1014,TE-5-052-1,2836,93,2335,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1014,
756,DIM017-CID-1015,DIM-017,587,142,415,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1015,
757,YSM002-CID-1016,YSM-002,3464,237,2856,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1016,
758,TUK002-CID-1017,TUK-002,3209,221,2661,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1017,
759,JAE261-CID-1018,JAE-261,876,177,751,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1018,
760,TE70507-CID-1019,TE-7-050-7,2907,93,2394,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1019,
761,TE24283821-CID-1020,TE-2428382-1,2700,93,21,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1020,
762,TE01569-CID-1021,TE-0-156-9,2489,93,4197,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1021,
763,TE01569-CID-1023,TE-0-156-9,2489,93,4197,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1023,
764,PNS010-CID-1024,PNS-010,1977,46,1651,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1024,
765,PNS011-CID-1025,PNS-011,1979,46,1653,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1025,
766,JAE289-CID-1026,JAE-289,903,177,778,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1026,
767,DHA003-CID-1027,DHA-003,450,140,289,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1027,
768,YCM034-CID-1028,YCM-034,3270,230,2713,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1028,
769,Other-CID-1030,Other,1937,,2952,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1030,
770,DIC148-CID-1033,DIC-148,570,141,400,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1033,
771,DIC148-CID-1034,DIC-148,570,141,400,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1034,
772,TE31616-CID-1035,TE-3-161-6,2779,93,2283,ACTIVE,8/8/2024,3/10/2026,seed from tblCutter CutterID=1035,
773,TE31616-CID-1036,TE-3-161-6,2779,93,2283,ACTIVE,8/22/2024,3/10/2026,seed from tblCutter CutterID=1036,
774,TDW001R3-CID-1037,TDW-001 R3,2429,351,2006,ACTIVE,8/23/2024,3/10/2026,seed from tblCutter CutterID=1037,
775,ARK001-CID-1038,ARK-001,353,121,201,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1038,
776,ARK001-CID-1039,ARK-001,353,121,201,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1039,
777,OOT005-CID-1040,OOT-005,1876,38,2959,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1040,
778,SPK001-CID-1041,SPK-001,2250,78,1854,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1041,
779,TE11571-CID-1043,TE-1-157-1,2571,93,2960,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1043,
780,KKG003-CID-1044,KKG-003,1065,187,918,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1044,
781,SMK168-CID-1045,SMK-168,2193,71,2961,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1045,
782,YMT006-CID-1046,YMT-006,3352,238,2773,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1046,
783,OOT011-CID-1047,OOT-011,1880,38,2962,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1047,
784,MZT070-CID-1048,MZT-070,1573,12,1314,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1048,
785,YCM029-CID-1049,YCM-029,3266,230,2709,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1049,
786,YSDG-CID-1050,YSD-G,4027,108,2,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1050,
787,YGE002-CID-1052,YGE-002,3318,254,2963,ACTIVE,9/6/2024,3/10/2026,seed from tblCutter CutterID=1052,
788,YMT007-CID-1054,YMT-007,3353,238,2774,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1054,
789,DIC016-CID-1055,DIC-016,464,141,302,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1055,
790,JAE004-CID-1056,JAE-004,707,177,602,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1056,
791,SSM014-CID-1057,SSM-014,2288,81,1885,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1057,
792,NGK002-CID-1058,NGK-002,1660,17,1394,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1058,
793,OOT013-CID-1060,OOT-013,1882,38,4364,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1060,
794,NSE001-CID-1061,NSE-001,1788,27,1490,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1061,
795,JAE229-CID-1062,JAE-229,847,177,722,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1062,
796,ADY074-CID-1063,ADY-074,163,111,4365,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1063,
797,ALP001-CID-1064,ALP-001,309,116,3872,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1064,
798,JAE013-CID-1066,JAE-013,714,177,4366,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1066,
799,JAE013-CID-1068,JAE-013,714,177,4366,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1068,
800,KOG001-CID-1069,KOG-001,1085,191,938,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1069,
801,TKO001-CID-1070,TKO-001,3118,98,2578,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1070,
802,JAE012-CID-1072,JAE-012,713,177,608,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1072,
803,ODS055-CID-1073,ODS-055,1852,32,1547,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1073,
804,NPK001-CID-1074,NPK-001,1756,,2951,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1074,
805,KDS070-CID-1075,KDS-070,981,,3941,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1075,
806,OOT014-CID-1078,OOT-014,3560,,4383,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1078,
807,TNR001-CID-1085,TNR-001,3561,,4394,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1085,
808,JAE019-CID-1086,JAE-019,716,,610,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1086,
809,TOK001-CID-1087,TOK-001,3170,,2624,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1087,
810,SKS013-CID-1088,SKS-013,2142,,1787,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1088,
811,ADY076-CID-1090,ADY-076,165,111,106,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1090,
812,MZT007-CID-1092,MZT-007,1554,,1305,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1092,
813,NHC001-CID-1093,NHC-001,1689,,1420,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1093,
814,SZT001-CID-1094,SZT-001,2371,,1953,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1094,
815,OOT016-CID-1096,OOT-016,3562,,4395,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1096,
816,ADY079-CID-1097,ADY-079,170,111,108,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1097,
817,MZT015-CID-1098,MZT-015,1561,,1308,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1098,
818,ADV033-CID-1099,ADV-033,143,110,91,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1099,
819,SSM017-CID-1103,SSM-017,2291,,1888,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1103,
820,KND006-CID-1104,KND-006,1078,,931,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1104,
821,JAE028-CID-1109,JAE-028,3563,,4396,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1109,
822,JAE024-CID-1110,JAE-024,719,,613,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1110,
823,SWT001-CID-1112,SWT-001,3564,,4397,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1112,
824,MTM085-CID-1117,MTM-085,3566,,4399,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1117,
825,MYS001-CID-1119,MYS-001,3567,,4400,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1119,
826,MYS001-CID-1121,MYS-001,3567,,4400,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1121,
827,MIC001-CID-1122,MIC-001,1422,,1206,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1122,
828,ADY082-CID-1123,ADY-082,173,111,111,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1123,
829,KDS071-CID-1125,KDS-071,982,,847,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1125,
830,NSE002-CID-1126,NSE-002,1789,,1491,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1126,
831,AZK001-CID-1127,AZK-001,402,,244,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1127,
832,MZT045-CID-1129,MZT-045,3569,,4402,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1129,
833,MZT062-CID-1131,MZT-062,3570,,4403,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1131,
834,MZT048-CID-1133,MZT-048,3572,,4405,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1133,
835,MTE-CID-1136,MTE,3571,,4406,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1136,
836,TII001-CID-1137,TII-001,3086,,2555,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1137,
837,HRT001-CID-1138,HRT-001,670,,572,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1138,
838,KDS065-CID-1139,KDS-065,3573,,4407,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1139,
839,YCM023-CID-1141,YCM-023,3260,,2704,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1141,
840,MZT065-CID-1144,MZT-065,3574,,4408,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1144,
841,TBG003-CID-1145,TBG-003,2385,,1965,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1145,
842,JAE-CID-1146,JAE,702,,3915,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1146,
843,AAT004T-CID-1147,AAT-004T,121,109,76,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1147,
844,MZT032-CID-1148,MZT-032,1565,,1309,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1148,
845,AAT004B-CID-1149,AAT-004B,120,109,76,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1149,
846,MZT067-CID-1152,MZT-067,3576,,4409,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1152,
847,ITS002-CID-1153,ITS-002,696,,595,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1153,
848,KGM005-CID-1154,KGM-005,1042,,905,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1154,
849,KND004-CID-1155,KND-004,1076,,929,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1155,
850,JAE001-CID-1156,JAE-001,704,,599,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1156,
851,LKS005-CID-1157,LKS-005,1384,,1172,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1157,
852,SSM035-CID-1158,SSM-035,2309,,1906,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1158,
853,OOT007-CID-1159,OOT-007,3577,,4411,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1159,
854,OOT005-CID-1160,OOT-005,1876,,2959,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1160,
855,HCP001-CID-1161,HCP-001,645,,548,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1161,
856,AAT006-CID-1162,AAT-006,123,109,79,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1162,
857,TE81270-CID-1163,TE-8-127-0,2956,,2433,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1163,
858,OOT013-CID-1164,OOT-013,1882,,4364,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1164,
859,DIC040-CID-1165,DIC-040,475,,310,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1165,
860,TE61560-CID-1166,TE-6-156-0,2893,,2384,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1166,
861,TE81565-CID-1167,TE-8-156-5,2967,,4305,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1167,
862,YCM026-CID-1168,YCM-026,3263,,2706,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1168,
863,DIC015-CID-1169,DIC-015,463,,301,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1169,
864,OOT009-CID-1170,OOT-009,1878,,1568,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1170,
865,ADY070-CID-1171,ADY-070,161,111,104,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1171,
866,KGM004-CID-1172,KGM-004,1041,,904,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1172,
867,KGM003-CID-1173,KGM-003,1040,,903,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1173,
868,JAE129-CID-1174,JAE-129,769,,651,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1174,
869,TEP001-CID-1175,TEP-001,3016,,2477,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1175,
870,JAE103-CID-1177,JAE-103,3580,,4412,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1177,
871,TE41562R-CID-1178,TE-4-156-2R,2816,,2316,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1178,
872,ADY073-CID-1180,ADY-073,3575,111,4413,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1180,
873,PNS003B-CID-1181,PNS-003B,1971,,1645,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1181,
874,ADY072-CID-1183,ADY-072,3581,111,4414,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1183,
875,GMY093-CID-1184,GMY-093,639,,528,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1184,
876,CST007-CID-1186,CST-007,441,,280,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1186,
877,CST006-CID-1188,CST-006,3579,,4415,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1188,
878,TIH002-CID-1189,TIH-002,3059,,2519,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1189,
879,MZT007-CID-1190,MZT-007,1554,,1305,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1190,
880,KKG002-CID-1191,KKG-002,1064,,917,ACTIVE,3/10/2026,3/10/2026,seed from tblCutter CutterID=1191,
